ENSG00000121075
ENSG00000118526
ENSG00000116016
ENSG00000136327
ENSG00000171056
ENSG00000170561
ENSG00000089225
ENSG00000089225
ENSG00000187821
ENSG00000136352
ENSG00000159588
ENSG00000118526
ENSG00000116016
ENSG00000159588
ENSG00000159588
ENSG00000116016
ENSG00000116016
ENSG00000116016
ENSG00000159588
ENSG00000116016
ENSG00000116016
ENSG00000170561
ENSG00000089225
ENSG00000116016
ENSG00000159588
ENSG00000116016
ENSG00000159588
ENSG00000159588
ENSG00000116016
ENSG00000121075
ENSG00000187821
ENSG00000136352
ENSG00000159588
ENSG00000121075
ENSG00000089225
ENSG00000136352
ENSG00000187821
ENSG00000121075
ENSG00000121075
ENSG00000136352
ENSG00000121075
ENSG00000187821
ENSG00000136352
ENSG00000159588
ENSG00000121075
ENSG00000121075
ENSG00000089225
